time,/current_tether_length,/enc_left_vel,/enc_right_vel,/target_tether_length,tether_error
0.0,0.9315091967582703,0.0,0.0,0.9315199851989746,0.0010788440704345703
0.0027379989624023438,0.9315066933631897,0.0,0.0,0.9315199851989746,0.001329183578491211
0.008271455764770508,0.9315066933631897,0.0,0.0,0.9315199851989746,0.001329183578491211
0.012622594833374023,0.9315096735954285,0.0,0.0,0.9315199851989746,0.0010311603546142578
0.01823592185974121,0.9315096735954285,0.0,0.0,0.9315199851989746,0.0010311603546142578
0.022512197494506836,0.9315072894096375,0.0,0.0,0.9315199851989746,0.0012695789337158203
0.02807450294494629,0.9315072894096375,0.0,0.0,0.9315199851989746,0.0012695789337158203
0.032007694244384766,0.9315072894096375,0.0,0.0,0.9315199851989746,0.0012695789337158203
0.03203248977661133,0.9315072894096375,0.0,0.0,0.9315199851989746,0.0012695789337158203
0.03263711929321289,0.931503176689148,0.0,0.0,0.9315199851989746,0.0016808509826660156
0.03762698173522949,0.931503176689148,0.0,0.0,0.9315199851989746,0.0016808509826660156
0.04311776161193848,0.931505024433136,0.0,0.0,0.9315199851989746,0.0014960765838623047
0.047644853591918945,0.931505024433136,0.0,0.0,0.9315199851989746,0.0014960765838623047
0.05343818664550781,0.931511640548706,0.0,0.0,0.9315199851989746,0.0008344650268554688
0.05924105644226074,0.931511640548706,0.0,0.0,0.9315199851989746,0.0008344650268554688
0.06287360191345215,0.9315074682235718,0.0,0.0,0.9315199851989746,0.0012516975402832031
0.0658426284790039,0.9315074682235718,0.0,0.0,0.9315199851989746,0.0012516975402832031
0.06584572792053223,0.9315074682235718,0.0,0.0,0.9315199851989746,0.0012516975402832031
0.06767773628234863,0.9315074682235718,0.0,0.0,0.9315199851989746,0.0012516975402832031
0.0727226734161377,0.9315046072006226,0.0,0.0,0.9315199851989746,0.0015377998352050781
0.07746005058288574,0.9315046072006226,0.0,0.0,0.9315199851989746,0.0015377998352050781
0.08296799659729004,0.9315117597579956,0.0,0.0,0.9315199851989746,0.0008225440979003906
0.08754253387451172,0.9315117597579956,0.0,0.0,0.9315199851989746,0.0008225440979003906
0.0929555892944336,0.931506335735321,0.0,0.0,0.9315199851989746,0.0013649463653564453
0.09761762619018555,0.931506335735321,0.0,0.0,0.9315199851989746,0.0013649463653564453
0.09984302520751953,0.931506335735321,0.0,0.0,0.9315199851989746,0.0013649463653564453
0.10271906852722168,0.931506335735321,0.0,0.0,0.9315199851989746,0.0013649463653564453
0.10369420051574707,0.9315128326416016,0.0,0.0,0.9315199851989746,0.0007152557373046875
0.11150336265563965,0.9315128326416016,0.0,0.0,0.9315199851989746,0.0007152557373046875
0.11343169212341309,0.9315094351768494,0.0,0.0,0.9315199851989746,0.001055002212524414
0.1175684928894043,0.9315094351768494,0.0,0.0,0.9315199851989746,0.001055002212524414
0.12262701988220215,0.9315013885498047,0.0,0.0,0.9315199851989746,0.0018596649169921875
0.12846946716308594,0.9315013885498047,0.0,0.0,0.9315199851989746,0.0018596649169921875
0.13187193870544434,0.9315013885498047,0.0,0.0,0.9315199851989746,0.0018596649169921875
0.13189053535461426,0.9315013885498047,0.0,0.0,0.9315199851989746,0.0018596649169921875
0.13269591331481934,0.9315141439437866,0.0,0.0,0.9315199851989746,0.0005841255187988281
0.13752198219299316,0.9315141439437866,0.0,0.0,0.9315199851989746,0.0005841255187988281
0.14270734786987305,0.9315049052238464,0.0,0.0,0.9315199851989746,0.0015079975128173828
0.14794158935546875,0.9315049052238464,0.0,0.0,0.9315199851989746,0.0015079975128173828
0.1526501178741455,0.9315117001533508,0.0,0.0,0.9315199851989746,0.0008285045623779297
0.15796542167663574,0.9315117001533508,0.0,0.0,0.9315199851989746,0.0008285045623779297
0.16289162635803223,0.931512713432312,0.0,0.0,0.9315199851989746,0.0007271766662597656
0.1656360626220703,0.931512713432312,0.0,0.0,0.9315199851989746,0.0007271766662597656
0.16565704345703125,0.931512713432312,0.0,0.0,0.9315199851989746,0.0007271766662597656
0.16831040382385254,0.931512713432312,0.0,0.0,0.9315199851989746,0.0007271766662597656
0.17296552658081055,0.9315046072006226,0.0,0.0,0.9315199851989746,0.0015377998352050781
0.17810297012329102,0.9315046072006226,0.0,0.0,0.9315199851989746,0.0015377998352050781
0.18289566040039062,0.9315056800842285,0.0,0.0,0.9315199851989746,0.001430511474609375
0.18828034400939941,0.9315056800842285,0.0,0.0,0.9315199851989746,0.001430511474609375
0.19278502464294434,0.9315068125724792,0.0,0.0,0.9315199851989746,0.0013172626495361328
0.19832992553710938,0.9315068125724792,0.0,0.0,0.9315199851989746,0.0013172626495361328
0.19889521598815918,0.9315068125724792,0.0,0.0,0.9315199851989746,0.0013172626495361328
0.19916701316833496,0.9315068125724792,0.0,0.0,0.9315199851989746,0.0013172626495361328
0.2036268711090088,0.9315057396888733,0.0,0.0,0.9315199851989746,0.001424551010131836
0.20856642723083496,0.9315057396888733,0.0,0.0,0.9315199851989746,0.001424551010131836
0.21278858184814453,0.9315054416656494,0.0,0.0,0.9315199851989746,0.0014543533325195312
0.21875667572021484,0.9315054416656494,0.0,0.0,0.9315199851989746,0.0014543533325195312
0.22352242469787598,0.9315080046653748,0.0,0.0,0.9315199851989746,0.0011980533599853516
0.22806096076965332,0.9315080046653748,0.0,0.0,0.9315199851989746,0.0011980533599853516
0.2316887378692627,0.9315080046653748,0.0,0.0,0.9315199851989746,0.0011980533599853516
0.23241829872131348,0.9315080046653748,0.0,0.0,0.9315199851989746,0.0011980533599853516
0.23322367668151855,0.9315080642700195,0.0,0.0,0.9315199851989746,0.0011920928955078125
0.23766779899597168,0.9315080642700195,0.0,0.0,0.9315199851989746,0.0011920928955078125
0.24383163452148438,0.9315125942230225,0.0,0.0,0.9315199851989746,0.0007390975952148438
0.24786663055419922,0.9315125942230225,0.0,0.0,0.9315199851989746,0.0007390975952148438
0.25290846824645996,0.9315074682235718,0.0,0.0,0.9315199851989746,0.0012516975402832031
0.2590029239654541,0.9315074682235718,0.0,0.0,0.9315199851989746,0.0012516975402832031
0.26273560523986816,0.9315112829208374,0.0,0.0,0.9315199851989746,0.0008702278137207031
0.2643296718597412,0.9315112829208374,0.0,0.0,0.9315199851989746,0.0008702278137207031
0.2652900218963623,0.9315112829208374,0.0,0.0,0.9315199851989746,0.0008702278137207031
0.26742005348205566,0.9315112829208374,0.0,0.0,0.9315199851989746,0.0008702278137207031
0.27282071113586426,0.9315015077590942,0.0,0.0,0.9315199851989746,0.0018477439880371094
0.2782723903656006,0.9315015077590942,0.0,0.0,0.9315199851989746,0.0018477439880371094
0.28272080421447754,0.9315121173858643,0.0,0.0,0.9315199851989746,0.0007867813110351562
0.2883269786834717,0.9315121173858643,0.0,0.0,0.9315199851989746,0.0007867813110351562
0.29291772842407227,0.9315085411071777,0.0,0.0,0.9315199851989746,0.0011444091796875
0.29784250259399414,0.9315085411071777,0.0,0.0,0.9315199851989746,0.0011444091796875
0.2978692054748535,0.9315085411071777,0.0,0.0,0.9315199851989746,0.0011444091796875
0.3011817932128906,0.9315085411071777,0.0,0.0,0.9315199851989746,0.0011444091796875
0.3026430606842041,0.9315075278282166,0.0,0.0,0.9315199851989746,0.001245737075805664
0.30858564376831055,0.9315075278282166,0.0,0.0,0.9315199851989746,0.001245737075805664
0.31290698051452637,0.9315088987350464,0.0,0.0,0.9315199851989746,0.0011086463928222656
0.31755685806274414,0.9315088987350464,0.0,0.0,0.9315199851989746,0.0011086463928222656
0.3227825164794922,0.9315083622932434,0.0,0.0,0.9315199851989746,0.0011622905731201172
0.33286571502685547,0.9315091371536255,0.0,0.0,0.9315199851989746,0.0010848045349121094
0.3390045166015625,0.9315091371536255,0.0,0.0,0.9315199851989746,0.0010848045349121094
0.33936262130737305,0.9315091371536255,0.0,0.0,0.9315199851989746,0.0010848045349121094
0.3415651321411133,0.9315091371536255,0.0,0.0,0.9315199851989746,0.0010848045349121094
0.3429281711578369,0.9315086603164673,0.0,0.0,0.9315199851989746,0.0011324882507324219
0.353548526763916,0.9315088391304016,0.0,0.0,0.9315199851989746,0.0011146068572998047
0.3587043285369873,0.9315088391304016,0.0,0.0,0.9315199851989746,0.0011146068572998047
0.358837366104126,0.9315088391304016,0.0,0.0,0.9315199851989746,0.0011146068572998047
0.3609180450439453,0.9315088391304016,0.0,0.0,0.9315199851989746,0.0011146068572998047
0.3628206253051758,0.9315096735954285,0.0,0.0,0.9315199851989746,0.0010311603546142578
0.36444878578186035,0.9315096735954285,0.0,0.0,0.9315199851989746,0.0010311603546142578
0.3650217056274414,0.9315096735954285,0.0,0.0,0.9315199851989746,0.0010311603546142578
0.36969447135925293,0.9315096735954285,0.0,0.0,0.9315199851989746,0.0010311603546142578
0.37265992164611816,0.9315109252929688,0.0,0.0,0.9315199851989746,0.0009059906005859375
0.38020992279052734,0.9315109252929688,0.0,0.0,0.9315199851989746,0.0009059906005859375
0.38248133659362793,0.9315088987350464,0.0,0.0,0.9315199851989746,0.0011086463928222656
0.39404940605163574,0.9315099716186523,0.0,0.0,0.9315199851989746,0.0010013580322265625
0.395627498626709,0.9315099716186523,0.0,0.0,0.9315199851989746,0.0010013580322265625
0.4020364284515381,0.9315099716186523,0.0,0.0,0.9315199851989746,0.0010013580322265625
0.4025580883026123,0.9315099716186523,0.0,0.0,0.9315199851989746,0.0010013580322265625
